id,source,formula,weight,uid,title,specimen_name,unit,cluster_membership
PAHdb_3400,PAHdb,C84H28-,1036.21910000,3400,,,,
PAHdb_3399,PAHdb,C84H28-,1036.21910000,3399,,,,
PAHdb_3398,PAHdb,C84H28-,1036.21910000,3398,,,,
PAHdb_3397,PAHdb,C84H28-,1036.21910000,3397,,,,
PAHdb_3396,PAHdb,C84H28-,1036.21910000,3396,,,,
PAHdb_174,PAHdb,C84H24,1032.18780000,174,,,,
PAHdb_9870,PAHdb,C84H24,1032.18780000,9870,,,,
PAHdb_9871,PAHdb,C84H24,1032.18780000,9871,,,,
PAHdb_9872,PAHdb,C84H24,1032.18780000,9872,,,,
PAHdb_9873,PAHdb,C84H24,1032.18780000,9873,,,,
PAHdb_9874,PAHdb,C84H24,1032.18780000,9874,,,,
PAHdb_6555,PAHdb,C84H24,1032.18780000,6555,,,,
PAHdb_6554,PAHdb,C84H24,1032.18780000,6554,,,,
PAHdb_6517,PAHdb,C84H24,1032.18780000,6517,,,,
PAHdb_6516,PAHdb,C84H24,1032.18780000,6516,,,,
PAHdb_6515,PAHdb,C84H24,1032.18780000,6515,,,,
PAHdb_6514,PAHdb,C84H24,1032.18780000,6514,,,,
PAHdb_6513,PAHdb,C84H24,1032.18780000,6513,,,,
PAHdb_6512,PAHdb,C84H24,1032.18780000,6512,,,,
PAHdb_6511,PAHdb,C84H24,1032.18780000,6511,,,,
PAHdb_6510,PAHdb,C84H24,1032.18780000,6510,,,,
PAHdb_6509,PAHdb,C84H24,1032.18780000,6509,,,,
PAHdb_6508,PAHdb,C84H24,1032.18780000,6508,,,,
PAHdb_3422,PAHdb,C84H26,1034.20345000,3422,,,,
PAHdb_3405,PAHdb,C84H28,1036.21910000,3405,,,,
PAHdb_3404,PAHdb,C84H28,1036.21910000,3404,,,,
PAHdb_3403,PAHdb,C84H28,1036.21910000,3403,,,,
PAHdb_3402,PAHdb,C84H28,1036.21910000,3402,,,,
PAHdb_3401,PAHdb,C84H28,1036.21910000,3401,,,,
PAHdb_3395,PAHdb,C84H28,1036.21910000,3395,,,,
PAHdb_3394,PAHdb,C84H28,1036.21910000,3394,,,,
PAHdb_3393,PAHdb,C84H28,1036.21910000,3393,,,,
PAHdb_3392,PAHdb,C84H28,1036.21910000,3392,,,,
PAHdb_3391,PAHdb,C84H28,1036.21910000,3391,,,,
PAHdb_3384,PAHdb,C84H28,1036.21910000,3384,,,,
PAHdb_3383,PAHdb,C84H28,1036.21910000,3383,,,,
PAHdb_3382,PAHdb,C84H28,1036.21910000,3382,,,,
PAHdb_3381,PAHdb,C84H28,1036.21910000,3381,,,,
PAHdb_6577,PAHdb,C84H24+,1032.18780000,6577,,,,
PAHdb_6576,PAHdb,C84H24+,1032.18780000,6576,,,,
PAHdb_6575,PAHdb,C84H24+,1032.18780000,6575,,,,
PAHdb_6574,PAHdb,C84H24+,1032.18780000,6574,,,,
PAHdb_6541,PAHdb,C84H24+,1032.18780000,6541,,,,
PAHdb_6540,PAHdb,C84H24+,1032.18780000,6540,,,,
PAHdb_6539,PAHdb,C84H24+,1032.18780000,6539,,,,
PAHdb_6538,PAHdb,C84H24+,1032.18780000,6538,,,,
PAHdb_6537,PAHdb,C84H24+,1032.18780000,6537,,,,
PAHdb_6536,PAHdb,C84H24+,1032.18780000,6536,,,,
PAHdb_6535,PAHdb,C84H24+,1032.18780000,6535,,,,
PAHdb_6534,PAHdb,C84H24+,1032.18780000,6534,,,,
PAHdb_175,PAHdb,C84H24+,1032.18780000,175,,,,
PAHdb_9865,PAHdb,C84H24+,1032.18780000,9865,,,,
PAHdb_9866,PAHdb,C84H24+,1032.18780000,9866,,,,
PAHdb_9867,PAHdb,C84H24+,1032.18780000,9867,,,,
PAHdb_9868,PAHdb,C84H24+,1032.18780000,9868,,,,
PAHdb_9869,PAHdb,C84H24+,1032.18780000,9869,,,,
PAHdb_3436,PAHdb,C84H26+,1034.20345000,3436,,,,
PAHdb_3429,PAHdb,C84H28+,1036.21910000,3429,,,,
PAHdb_3428,PAHdb,C84H28+,1036.21910000,3428,,,,
PAHdb_3427,PAHdb,C84H28+,1036.21910000,3427,,,,
PAHdb_3426,PAHdb,C84H28+,1036.21910000,3426,,,,
PAHdb_3425,PAHdb,C84H28+,1036.21910000,3425,,,,
PAHdb_3424,PAHdb,C84H28+,1036.21910000,3424,,,,
PAHdb_3423,PAHdb,C84H28+,1036.21910000,3423,,,,
PAHdb_3419,PAHdb,C84H28+,1036.21910000,3419,,,,
PAHdb_3418,PAHdb,C84H28+,1036.21910000,3418,,,,
PAHdb_3417,PAHdb,C84H28+,1036.21910000,3417,,,,
PAHdb_3416,PAHdb,C84H28+,1036.21910000,3416,,,,
PAHdb_3415,PAHdb,C84H28+,1036.21910000,3415,,,,
PAHdb_3414,PAHdb,C84H28+,1036.21910000,3414,,,,
PAHdb_3413,PAHdb,C84H28+,1036.21910000,3413,,,,
PAHdb_4346,PAHdb,C84H24+2,1032.18780000,4346,,,,
PAHdb_6573,PAHdb,C84H24+2,1032.18780000,6573,,,,
PAHdb_6572,PAHdb,C84H24+2,1032.18780000,6572,,,,
PAHdb_6571,PAHdb,C84H24+2,1032.18780000,6571,,,,
PAHdb_6570,PAHdb,C84H24+2,1032.18780000,6570,,,,
PAHdb_6569,PAHdb,C84H24+2,1032.18780000,6569,,,,
PAHdb_6568,PAHdb,C84H24+2,1032.18780000,6568,,,,
PAHdb_6567,PAHdb,C84H24+2,1032.18780000,6567,,,,
PAHdb_6566,PAHdb,C84H24+2,1032.18780000,6566,,,,
PAHdb_6565,PAHdb,C84H24+2,1032.18780000,6565,,,,
PAHdb_6564,PAHdb,C84H24+2,1032.18780000,6564,,,,
PAHdb_6563,PAHdb,C84H24+2,1032.18780000,6563,,,,
PAHdb_6562,PAHdb,C84H24+2,1032.18780000,6562,,,,
PAHdb_6134,PAHdb,C84H26+2,1034.20345000,6134,,,,
PAHdb_6133,PAHdb,C84H28+2,1036.21910000,6133,,,,
PAHdb_6132,PAHdb,C84H28+2,1036.21910000,6132,,,,
PAHdb_6131,PAHdb,C84H28+2,1036.21910000,6131,,,,
PAHdb_6130,PAHdb,C84H28+2,1036.21910000,6130,,,,
PAHdb_6129,PAHdb,C84H28+2,1036.21910000,6129,,,,
